"","year","trait","TP","Family","Qsd1","correlation","Spearman_Cor","n_test","n_train","fold","trainingProportion"
"22273","2021","GI","TP1","SY_Tepee/DH130910","AllAlleles",0.576578177692247,0.527284631462315,62,63,33,0.5
"22274","2021","GI","TP1","Scala/DH130910","0",0.427217461038175,0.36957264957265,26,57,33,0.5
"22275","2021","GI","TP1","Scala/DH130910","2",0.45900530635018,0.307608100711549,28,57,33,0.5
"22276","2021","GI","TP1","Scala/DH130910","AllAlleles",0.532487685172059,0.589708404802744,54,57,33,0.5
"22277","2021","GI","TP1","Wintmalt/DH130910","0",0.295697641183547,0.416752136752137,26,56,33,0.5
"22278","2021","GI","TP1","Wintmalt/DH130910","2",0.309740464080247,0.158135981665393,34,56,33,0.5
"22279","2021","GI","TP1","Wintmalt/DH130910","AllAlleles",0.51481905624332,0.56876910252848,60,56,33,0.5
"22280","2021","GI","TP1","Overall","0",0.552021759804976,0.583179069480439,73,176,34,0.5
"22281","2021","GI","TP1","Overall","2",0.309263200551039,0.323248488341298,104,176,34,0.5
"22282","2021","GI","TP1","Overall","AllAlleles",0.572472356342678,0.587951098032873,177,176,34,0.5
"22283","2021","GI","TP1","SY_Tepee/DH130910","0",0.185760998061243,0.298418972332016,23,60,34,0.5
"22284","2021","GI","TP1","SY_Tepee/DH130910","2",0.321055816639994,0.219188072279394,42,60,34,0.5
"22285","2021","GI","TP1","SY_Tepee/DH130910","AllAlleles",0.479008559394565,0.506118881118881,65,60,34,0.5
"22286","2021","GI","TP1","Scala/DH130910","0",0.678386870585172,0.712136752136752,26,53,34,0.5
"22287","2021","GI","TP1","Scala/DH130910","2",-0.0552236619523763,0.00549853372434018,32,53,34,0.5
"22288","2021","GI","TP1","Scala/DH130910","AllAlleles",0.60197575259494,0.529361100003076,58,53,34,0.5
"22289","2021","GI","TP1","Wintmalt/DH130910","0",0.53217042762016,0.64695652173913,24,63,34,0.5
"22290","2021","GI","TP1","Wintmalt/DH130910","2",0.507683609009676,0.225889889630643,29,63,34,0.5
"22291","2021","GI","TP1","Wintmalt/DH130910","AllAlleles",0.552413038705639,0.542463765304647,53,63,34,0.5
"22292","2021","GI","TP1","Overall","0",0.554446108776312,0.564705882352941,69,176,35,0.5
"22293","2021","GI","TP1","Overall","2",0.365631819449444,0.30514424806037,108,176,35,0.5
"22294","2021","GI","TP1","Overall","AllAlleles",0.591061381619411,0.617375163050831,177,176,35,0.5
"22295","2021","GI","TP1","SY_Tepee/DH130910","0",0.635136874223034,0.560714285714286,15,65,35,0.5
"22296","2021","GI","TP1","SY_Tepee/DH130910","2",0.462768650952796,0.255862977602108,45,65,35,0.5
"22297","2021","GI","TP1","SY_Tepee/DH130910","AllAlleles",0.567061147107709,0.466963045290359,60,65,35,0.5
"22298","2021","GI","TP1","Scala/DH130910","0",0.533181752304067,0.420634920634921,27,56,35,0.5
"22299","2021","GI","TP1","Scala/DH130910","2",0.581057003398805,0.288998357963875,28,56,35,0.5
"22300","2021","GI","TP1","Scala/DH130910","AllAlleles",0.634633754389474,0.692063492063492,55,56,35,0.5
"22301","2021","GI","TP1","Wintmalt/DH130910","0",0.531833968792786,0.543345543345543,27,54,35,0.5
"22302","2021","GI","TP1","Wintmalt/DH130910","2",0.222366626110018,0.219062960128217,35,54,35,0.5
"22303","2021","GI","TP1","Wintmalt/DH130910","AllAlleles",0.56108626869525,0.5122574634319,62,54,35,0.5
"22304","2021","GI","TP1","Overall","0",0.508133250842352,0.531159560100328,72,176,36,0.5
"22305","2021","GI","TP1","Overall","2",0.375524338411639,0.318340858080334,105,176,36,0.5
"22306","2021","GI","TP1","Overall","AllAlleles",0.560664097968338,0.641517375777071,177,176,36,0.5
"22307","2021","GI","TP1","SY_Tepee/DH130910","0",0.29774816802875,0.296428571428571,15,67,36,0.5
"22308","2021","GI","TP1","SY_Tepee/DH130910","2",0.404840715810339,0.0951374207188161,43,67,36,0.5
"22309","2021","GI","TP1","SY_Tepee/DH130910","AllAlleles",0.572605462887761,0.481227986583521,58,67,36,0.5
"22310","2021","GI","TP1","Scala/DH130910","0",0.628811487869327,0.623846153846154,25,58,36,0.5
"22311","2021","GI","TP1","Scala/DH130910","2",0.426305689107965,0.451559934318555,28,58,36,0.5
"22312","2021","GI","TP1","Scala/DH130910","AllAlleles",0.608242431731165,0.732543138203515,53,58,36,0.5
"22313","2021","GI","TP1","Wintmalt/DH130910","0",0.380552912890189,0.512096774193548,32,51,36,0.5
"22314","2021","GI","TP1","Wintmalt/DH130910","2",0.358148115960701,0.267424369045629,33,51,36,0.5
"22315","2021","GI","TP1","Wintmalt/DH130910","AllAlleles",0.481205665828068,0.60392491094648,65,51,36,0.5
"22316","2021","GI","TP1","Overall","0",0.44158107934178,0.564461853935538,77,176,37,0.5
"22317","2021","GI","TP1","Overall","2",0.354068923343896,0.278991899189919,100,176,37,0.5
"22318","2021","GI","TP1","Overall","AllAlleles",0.517134457277871,0.602265478797135,177,176,37,0.5
"22319","2021","GI","TP1","SY_Tepee/DH130910","0",0.374176181351527,0.487692307692308,25,65,37,0.5
"22320","2021","GI","TP1","SY_Tepee/DH130910","2",0.227592477547983,0.258263305322129,35,65,37,0.5
"22321","2021","GI","TP1","SY_Tepee/DH130910","AllAlleles",0.521981210435055,0.52156879094768,60,65,37,0.5
"22322","2021","GI","TP1","Scala/DH130910","0",0.363343086877872,0.503448275862069,29,54,37,0.5
"22323","2021","GI","TP1","Scala/DH130910","2",0.331857875395232,0.189928845101259,28,54,37,0.5
"22324","2021","GI","TP1","Scala/DH130910","AllAlleles",0.468473085561037,0.676626912107856,57,54,37,0.5
"22325","2021","GI","TP1","Wintmalt/DH130910","0",0.495034548234905,0.587944664031621,23,56,37,0.5
"22326","2021","GI","TP1","Wintmalt/DH130910","2",0.38720435962929,0.095542911332385,37,56,37,0.5
"22327","2021","GI","TP1","Wintmalt/DH130910","AllAlleles",0.581860298820983,0.529202556265629,60,56,37,0.5
"22328","2021","GI","TP1","Overall","0",0.42806596746443,0.463920509357515,72,176,38,0.5
"22329","2021","GI","TP1","Overall","2",0.174676933302935,0.298911465892598,105,176,38,0.5
"22330","2021","GI","TP1","Overall","AllAlleles",0.478540328177509,0.545419920015235,177,176,38,0.5
"22331","2021","GI","TP1","SY_Tepee/DH130910","0",0.219479866942086,0.244155844155844,21,66,38,0.5
"22332","2021","GI","TP1","SY_Tepee/DH130910","2",0.293072047951864,0.452456505088084,38,66,38,0.5
"22333","2021","GI","TP1","SY_Tepee/DH130910","AllAlleles",0.45578958493467,0.557627118644068,59,66,38,0.5
"22334","2021","GI","TP1","Scala/DH130910","0",0.368430957141725,0.427826086956522,24,60,38,0.5
"22335","2021","GI","TP1","Scala/DH130910","2",0.0394489453401699,0.3003663003663,27,60,38,0.5
"22336","2021","GI","TP1","Scala/DH130910","AllAlleles",0.3542409797801,0.543619909502262,51,60,38,0.5
"22337","2021","GI","TP1","Wintmalt/DH130910","0",0.566623173174304,0.615384615384615,27,50,38,0.5
"22338","2021","GI","TP1","Wintmalt/DH130910","2",0.211504508042092,0.22165991902834,39,50,38,0.5
"22339","2021","GI","TP1","Wintmalt/DH130910","AllAlleles",0.597890515821199,0.599123264794907,66,50,38,0.5
"22340","2021","GI","TP1","Overall","0",0.591020166114256,0.632967032967033,64,176,39,0.5
"22341","2021","GI","TP1","Overall","2",0.410229460258229,0.426176945774396,113,176,39,0.5
"22342","2021","GI","TP1","Overall","AllAlleles",0.576573767812433,0.655463166898591,177,176,39,0.5
"22343","2021","GI","TP1","SY_Tepee/DH130910","0",0.299687351467957,0.474025974025974,21,59,39,0.5
"22344","2021","GI","TP1","SY_Tepee/DH130910","2",0.338512437882742,0.340447957839262,45,59,39,0.5
"22345","2021","GI","TP1","SY_Tepee/DH130910","AllAlleles",0.459727432136265,0.533535121594823,66,59,39,0.5
"22346","2021","GI","TP1","Scala/DH130910","0",0.657711221473999,0.543478260869565,24,57,39,0.5
"22347","2021","GI","TP1","Scala/DH130910","2",0.364440845445428,0.385984427141268,30,57,39,0.5
"22348","2021","GI","TP1","Scala/DH130910","AllAlleles",0.60124194332964,0.685305889079474,54,57,39,0.5
"22349","2021","GI","TP1","Wintmalt/DH130910","0",0.485948631130934,0.636842105263158,19,59,39,0.5
"22350","2021","GI","TP1","Wintmalt/DH130910","2",0.562858100999233,0.370958035243652,38,59,39,0.5
"22351","2021","GI","TP1","Wintmalt/DH130910","AllAlleles",0.585040915026058,0.618495892223611,57,59,39,0.5
"22352","2021","GI","TP1","Overall","0",0.530620678204812,0.49285030758715,76,176,40,0.5
"22353","2021","GI","TP1","Overall","2",0.305972852890587,0.243157376696944,101,176,40,0.5
"22354","2021","GI","TP1","Overall","AllAlleles",0.541271200388944,0.555007138795689,177,176,40,0.5
"22355","2021","GI","TP1","SY_Tepee/DH130910","0",0.261184125597825,0.338217338217338,27,55,40,0.5
"22356","2021","GI","TP1","SY_Tepee/DH130910","2",0.401376975677854,0.0788281485955905,43,55,40,0.5
"22357","2021","GI","TP1","SY_Tepee/DH130910","AllAlleles",0.492435677145298,0.483369783920917,70,55,40,0.5
"22358","2021","GI","TP1","Scala/DH130910","0",0.555647533872752,0.517241379310345,28,52,40,0.5
"22359","2021","GI","TP1","Scala/DH130910","2",-0.0386684465326625,0.268951612903226,31,52,40,0.5
"22360","2021","GI","TP1","Scala/DH130910","AllAlleles",0.492532607883003,0.624839275277616,59,52,40,0.5
"22361","2021","GI","TP1","Wintmalt/DH130910","0",0.577253204175518,0.637662337662338,21,68,40,0.5
"22362","2021","GI","TP1","Wintmalt/DH130910","2",0.478153585218219,0.353533815750755,27,68,40,0.5
"22363","2021","GI","TP1","Wintmalt/DH130910","AllAlleles",0.610814804654388,0.570575623734429,48,68,40,0.5
"22364","2021","GI","TP1","Overall","0",0.481900755673941,0.521427825905438,66,176,41,0.5
"22365","2021","GI","TP1","Overall","2",0.396938605467081,0.391923464206507,111,176,41,0.5
"22366","2021","GI","TP1","Overall","AllAlleles",0.533937085050148,0.583048349583038,177,176,41,0.5
"22367","2021","GI","TP1","SY_Tepee/DH130910","0",0.501496540597254,0.590977443609023,20,66,41,0.5
"22368","2021","GI","TP1","SY_Tepee/DH130910","2",0.635651183350734,0.319230769230769,39,66,41,0.5
"22369","2021","GI","TP1","SY_Tepee/DH130910","AllAlleles",0.675873070959881,0.562068965517242,59,66,41,0.5
"22370","2021","GI","TP1","Scala/DH130910","0",0.416373673235144,0.468379446640316,23,58,41,0.5
"22371","2021","GI","TP1","Scala/DH130910","2",0.0562455284584705,0.174638487208009,30,58,41,0.5
"22372","2021","GI","TP1","Scala/DH130910","AllAlleles",0.431818200781431,0.490243509111434,53,58,41,0.5
"22373","2021","GI","TP1","Wintmalt/DH130910","0",0.532092306311466,0.572134387351779,23,52,41,0.5
"22374","2021","GI","TP1","Wintmalt/DH130910","2",0.463574339661775,0.364475805041053,41,52,41,0.5
"22375","2021","GI","TP1","Wintmalt/DH130910","AllAlleles",0.573708756080093,0.563216154067968,64,52,41,0.5
"22376","2021","GI","TP1","Overall","0",0.50147139906505,0.48093293125167,68,176,42,0.5
"22377","2021","GI","TP1","Overall","2",0.412616782003978,0.359985172829209,109,176,42,0.5
"22378","2021","GI","TP1","Overall","AllAlleles",0.532690059542477,0.567100080017352,177,176,42,0.5
"22379","2021","GI","TP1","SY_Tepee/DH130910","0",0.399845167248474,0.6,20,64,42,0.5
"22380","2021","GI","TP1","SY_Tepee/DH130910","2",0.519932284886197,0.187630662020906,41,64,42,0.5
"22381","2021","GI","TP1","SY_Tepee/DH130910","AllAlleles",0.490557152312348,0.515580586779415,61,64,42,0.5
"22382","2021","GI","TP1","Scala/DH130910","0",0.321133098091767,0.325217391304348,24,53,42,0.5
"22383","2021","GI","TP1","Scala/DH130910","2",0.378729638644627,0.267838044308633,34,53,42,0.5
"22384","2021","GI","TP1","Scala/DH130910","AllAlleles",0.476789817213556,0.605586145375127,58,53,42,0.5
"22385","2021","GI","TP1","Wintmalt/DH130910","0",0.629520592829843,0.484347826086956,24,58,42,0.5
"22386","2021","GI","TP1","Wintmalt/DH130910","2",0.416031919883175,0.486936592818946,34,58,42,0.5
"22387","2021","GI","TP1","Wintmalt/DH130910","AllAlleles",0.571582989576173,0.503460580147036,58,58,42,0.5
"22388","2021","GI","TP1","Overall","0",0.508604277021306,0.496631965707287,70,176,43,0.5
"22389","2021","GI","TP1","Overall","2",0.34965289358768,0.368189933654618,107,176,43,0.5
"22390","2021","GI","TP1","Overall","AllAlleles",0.527326916193079,0.607007330863017,177,176,43,0.5
"22391","2021","GI","TP1","SY_Tepee/DH130910","0",0.217772494429986,0.285573122529644,23,62,43,0.5
"22392","2021","GI","TP1","SY_Tepee/DH130910","2",0.495867677825056,0.354971857410882,40,62,43,0.5
"22393","2021","GI","TP1","SY_Tepee/DH130910","AllAlleles",0.498884749309596,0.606310079609708,63,62,43,0.5
"22394","2021","GI","TP1","Scala/DH130910","0",0.426444097599714,0.40831964969896,28,53,43,0.5
"22395","2021","GI","TP1","Scala/DH130910","2",0.323292554469124,0.422469410456062,30,53,43,0.5
"22396","2021","GI","TP1","Scala/DH130910","AllAlleles",0.470386395616524,0.618444123165893,58,53,43,0.5
"22397","2021","GI","TP1","Wintmalt/DH130910","0",0.684236184935964,0.62280701754386,19,60,43,0.5
"22398","2021","GI","TP1","Wintmalt/DH130910","2",0.231599321431095,0.283563511848964,37,60,43,0.5
"22399","2021","GI","TP1","Wintmalt/DH130910","AllAlleles",0.627437550433765,0.537842410235914,56,60,43,0.5
"22400","2021","GI","TP1","Overall","0",0.549171457893285,0.551874435411021,81,176,44,0.5
"22401","2021","GI","TP1","Overall","2",0.351841475038506,0.40788117200217,96,176,44,0.5
"22402","2021","GI","TP1","Overall","AllAlleles",0.578596754130666,0.640956182023963,177,176,44,0.5
"22403","2021","GI","TP1","SY_Tepee/DH130910","0",0.623342736917242,0.814285714285714,21,68,44,0.5
"22404","2021","GI","TP1","SY_Tepee/DH130910","2",0.199321897575854,0.318404118404118,36,68,44,0.5
"22405","2021","GI","TP1","SY_Tepee/DH130910","AllAlleles",0.620039821937353,0.618982029217079,57,68,44,0.5
"22406","2021","GI","TP1","Scala/DH130910","0",0.540300215911059,0.476966845387898,38,45,44,0.5
"22407","2021","GI","TP1","Scala/DH130910","2",0.187067894768239,0.441707717569786,28,45,44,0.5
"22408","2021","GI","TP1","Scala/DH130910","AllAlleles",0.52503801570539,0.636989875795846,66,45,44,0.5
"22409","2021","GI","TP1","Wintmalt/DH130910","0",0.604513480469629,0.679277244494636,22,63,44,0.5
"22410","2021","GI","TP1","Wintmalt/DH130910","2",0.423764003371984,0.342741935483871,31,63,44,0.5
"22411","2021","GI","TP1","Wintmalt/DH130910","AllAlleles",0.64840547578813,0.613933236574746,53,63,44,0.5
"22412","2021","GI","TP1","Overall","0",0.487530824113183,0.460915926179084,76,176,45,0.5
"22413","2021","GI","TP1","Overall","2",0.244752584324025,0.31336051252184,101,176,45,0.5
"22414","2021","GI","TP1","Overall","AllAlleles",0.548350023064364,0.596959886428559,177,176,45,0.5
"22415","2021","GI","TP1","SY_Tepee/DH130910","0",0.444795273727446,0.520869565217391,24,62,45,0.5
"22416","2021","GI","TP1","SY_Tepee/DH130910","2",0.289004545596421,0.339878542510121,39,62,45,0.5
"22417","2021","GI","TP1","SY_Tepee/DH130910","AllAlleles",0.600562648384405,0.635608678955453,63,62,45,0.5
"22418","2021","GI","TP1","Scala/DH130910","0",0.403165781782249,0.255610290093049,28,48,45,0.5
"22419","2021","GI","TP1","Scala/DH130910","2",0.182173478975873,0.203641456582633,35,48,45,0.5
"22420","2021","GI","TP1","Scala/DH130910","AllAlleles",0.512904656299851,0.626152073732719,63,48,45,0.5
"22421","2021","GI","TP1","Wintmalt/DH130910","0",0.603403149515749,0.591304347826087,24,65,45,0.5
"22422","2021","GI","TP1","Wintmalt/DH130910","2",0.13338501372425,0.136752136752137,27,65,45,0.5
"22423","2021","GI","TP1","Wintmalt/DH130910","AllAlleles",0.546087002747415,0.437466063348416,51,65,45,0.5
"22424","2021","GI","TP1","Overall","0",0.524074506113844,0.502042218574646,68,176,46,0.5
"22425","2021","GI","TP1","Overall","2",0.419310349891113,0.268557130942452,109,176,46,0.5
"22426","2021","GI","TP1","Overall","AllAlleles",0.589360702684421,0.622716139954029,177,176,46,0.5
"22427","2021","GI","TP1","SY_Tepee/DH130910","0",0.38815764107929,0.52280701754386,19,59,46,0.5
"22428","2021","GI","TP1","SY_Tepee/DH130910","2",0.244538206028496,0.172178538390379,47,59,46,0.5
"22429","2021","GI","TP1","SY_Tepee/DH130910","AllAlleles",0.589880466233434,0.523771253251087,66,59,46,0.5
"22430","2021","GI","TP1","Scala/DH130910","0",0.531432384410569,0.414460511679644,30,53,46,0.5
"22431","2021","GI","TP1","Scala/DH130910","2",0.066675414087024,0.0930487137383689,28,53,46,0.5
"22432","2021","GI","TP1","Scala/DH130910","AllAlleles",0.568656514169577,0.628349072564521,58,53,46,0.5
"22433","2021","GI","TP1","Wintmalt/DH130910","0",0.455479079385234,0.443859649122807,19,63,46,0.5
"22434","2021","GI","TP1","Wintmalt/DH130910","2",0.582091106944013,0.332620320855615,34,63,46,0.5
"22435","2021","GI","TP1","Wintmalt/DH130910","AllAlleles",0.601895547314162,0.565553942912433,53,63,46,0.5
"22436","2021","GI","TP1","Overall","0",0.360827877647736,0.458839996500744,70,176,47,0.5
"22437","2021","GI","TP1","Overall","2",0.412629359371116,0.366944885283803,107,176,47,0.5
"22438","2021","GI","TP1","Overall","AllAlleles",0.485773531436642,0.630511937120202,177,176,47,0.5
"22439","2021","GI","TP1","SY_Tepee/DH130910","0",0.211618801604102,0.303896103896104,21,58,47,0.5
"22440","2021","GI","TP1","SY_Tepee/DH130910","2",0.410339075544889,0.174344742522356,46,58,47,0.5
"22441","2021","GI","TP1","SY_Tepee/DH130910","AllAlleles",0.504848934923367,0.470747864953308,67,58,47,0.5
"22442","2021","GI","TP1","Scala/DH130910","0",0.484224922133813,0.605911330049261,28,52,47,0.5
"22443","2021","GI","TP1","Scala/DH130910","2",0.260830773294815,0.346774193548387,31,52,47,0.5
"22444","2021","GI","TP1","Scala/DH130910","AllAlleles",0.522679850957265,0.714728229105786,59,52,47,0.5
"22445","2021","GI","TP1","Wintmalt/DH130910","0",0.270129613755497,0.414285714285714,21,66,47,0.5
"22446","2021","GI","TP1","Wintmalt/DH130910","2",0.428708280205528,0.286206896551724,29,66,47,0.5
"22447","2021","GI","TP1","Wintmalt/DH130910","AllAlleles",0.454312072012757,0.549579831932773,50,66,47,0.5
"22448","2021","GI","TP1","Overall","0",0.530798740200809,0.503680118474639,74,176,48,0.5
"22449","2021","GI","TP1","Overall","2",0.318045766876413,0.2860563194658,103,176,48,0.5
"22450","2021","GI","TP1","Overall","AllAlleles",0.564844560876937,0.593787330551756,177,176,48,0.5
"22451","2021","GI","TP1","SY_Tepee/DH130910","0",0.277040658777801,0.331451157538114,22,67,48,0.5
"22452","2021","GI","TP1","SY_Tepee/DH130910","2",0.599309677093699,0.378635778635779,36,67,48,0.5
"22453","2021","GI","TP1","SY_Tepee/DH130910","AllAlleles",0.564940896003168,0.60829308806792,58,67,48,0.5
"22454","2021","GI","TP1","Scala/DH130910","0",0.568539324199629,0.540769230769231,25,61,48,0.5
"22455","2021","GI","TP1","Scala/DH130910","2",0.0205012461194881,-0.0884615384615385,25,61,48,0.5
"22456","2021","GI","TP1","Scala/DH130910","AllAlleles",0.586470109124005,0.637647058823529,50,61,48,0.5
"22457","2021","GI","TP1","Wintmalt/DH130910","0",0.516095976738646,0.584249084249084,27,48,48,0.5
"22458","2021","GI","TP1","Wintmalt/DH130910","2",0.286511412179702,0.0318815331010453,41,48,48,0.5
"22459","2021","GI","TP1","Wintmalt/DH130910","AllAlleles",0.549055831047921,0.526892392258655,68,48,48,0.5
"22460","2021","GI","TP1","Overall","0",0.467896284638104,0.404664938911514,73,176,49,0.5
"22461","2021","GI","TP1","Overall","2",0.362124337398708,0.305238450869519,104,176,49,0.5
"22462","2021","GI","TP1","Overall","AllAlleles",0.537037296636571,0.544917851145236,177,176,49,0.5
"22463","2021","GI","TP1","SY_Tepee/DH130910","0",0.245080193030636,0.497549019607843,17,63,49,0.5
"22464","2021","GI","TP1","SY_Tepee/DH130910","2",0.2749673774924,0.273913043478261,45,63,49,0.5
"22465","2021","GI","TP1","SY_Tepee/DH130910","AllAlleles",0.454660982384857,0.474604014001158,62,63,49,0.5
"22466","2021","GI","TP1","Scala/DH130910","0",0.36311104569482,0.339112903225807,31,54,49,0.5
"22467","2021","GI","TP1","Scala/DH130910","2",0.0756727473187372,-0.0441025641025641,26,54,49,0.5
"22468","2021","GI","TP1","Scala/DH130910","AllAlleles",0.525699070884484,0.512898625875032,57,54,49,0.5
"22469","2021","GI","TP1","Wintmalt/DH130910","0",0.574631917386213,0.379230769230769,25,58,49,0.5
"22470","2021","GI","TP1","Wintmalt/DH130910","2",0.401118459907124,0.328877005347594,33,58,49,0.5
"22471","2021","GI","TP1","Wintmalt/DH130910","AllAlleles",0.538242866749159,0.419729920944969,58,58,49,0.5
"22472","2021","GI","TP1","Overall","0",0.162633262985248,0.253070937037752,72,176,50,0.5
"22473","2021","GI","TP1","Overall","2",0.298794772495365,0.206050207600081,105,176,50,0.5
"22474","2021","GI","TP1","Overall","AllAlleles",0.402971386465339,0.515045310682501,177,176,50,0.5
"22475","2021","GI","TP1","SY_Tepee/DH130910","0",0.222589373487926,0.397316821465428,18,61,50,0.5
"22476","2021","GI","TP1","SY_Tepee/DH130910","2",0.219445662396397,0.234165895775516,46,61,50,0.5
"22477","2021","GI","TP1","SY_Tepee/DH130910","AllAlleles",0.434812223726928,0.452152014652015,64,61,50,0.5
"22478","2021","GI","TP1","Scala/DH130910","0",-0.0578372344012575,-0.0105982905982906,26,60,50,0.5
"22479","2021","GI","TP1","Scala/DH130910","2",0.0848977185872552,-0.0607692307692308,25,60,50,0.5
"22480","2021","GI","TP1","Scala/DH130910","AllAlleles",0.24993338046963,0.417285067873303,51,60,50,0.5
"22481","2021","GI","TP1","Wintmalt/DH130910","0",0.300680645113329,0.324028461959496,28,55,50,0.5
"22482","2021","GI","TP1","Wintmalt/DH130910","2",0.44400391714332,0.185859936486712,33,55,50,0.5
"22483","2021","GI","TP1","Wintmalt/DH130910","AllAlleles",0.486952050793222,0.463417858748248,61,55,50,0.5
"22484","2021","GI","TP1","Overall","0",0.498724372279287,0.563600956006019,78,176,51,0.5
"22485","2021","GI","TP1","Overall","2",0.460444675696763,0.32243661100804,99,176,51,0.5
"22486","2021","GI","TP1","Overall","AllAlleles",0.576527117764139,0.649577569640415,177,176,51,0.5
"22487","2021","GI","TP1","SY_Tepee/DH130910","0",0.433289518499495,0.645217391304348,24,69,51,0.5
"22488","2021","GI","TP1","SY_Tepee/DH130910","2",0.347104646506836,0.175953079178886,32,69,51,0.5
"22489","2021","GI","TP1","SY_Tepee/DH130910","AllAlleles",0.518068540143222,0.602870813397129,56,69,51,0.5
"22490","2021","GI","TP1","Scala/DH130910","0",0.536723793141307,0.506923076923077,25,57,51,0.5
"22491","2021","GI","TP1","Scala/DH130910","2",0.223800801805276,0.0960591133004926,29,57,51,0.5
"22492","2021","GI","TP1","Scala/DH130910","AllAlleles",0.5922277242007,0.705050505050505,54,57,51,0.5
"22493","2021","GI","TP1","Wintmalt/DH130910","0",0.479867345486386,0.578325123152709,29,50,51,0.5
"22494","2021","GI","TP1","Wintmalt/DH130910","2",0.56219679473969,0.277145566619251,37,50,51,0.5
"22495","2021","GI","TP1","Wintmalt/DH130910","AllAlleles",0.60310423658087,0.605719653480848,66,50,51,0.5
"22496","2021","GI","TP1","Overall","0",0.486833652607537,0.54769630110318,68,176,52,0.5
"22497","2021","GI","TP1","Overall","2",0.150631334190908,0.111509591326105,109,176,52,0.5
"22498","2021","GI","TP1","Overall","AllAlleles",0.51645626437169,0.522341265268416,177,176,52,0.5
"22499","2021","GI","TP1","SY_Tepee/DH130910","0",0.576511642911694,0.553383458646617,20,65,52,0.5
"22500","2021","GI","TP1","SY_Tepee/DH130910","2",0.149958734462657,0.122701688555347,40,65,52,0.5
"22501","2021","GI","TP1","SY_Tepee/DH130910","AllAlleles",0.589922562250067,0.506036482911893,60,65,52,0.5
"22502","2021","GI","TP1","Scala/DH130910","0",0.270055191856638,0.324110671936759,23,56,52,0.5
"22503","2021","GI","TP1","Scala/DH130910","2",0.194200342457914,0.0062316715542522,32,56,52,0.5
"22504","2021","GI","TP1","Scala/DH130910","AllAlleles",0.430943798914018,0.544372294372294,55,56,52,0.5
"22505","2021","GI","TP1","Wintmalt/DH130910","0",0.632867050829452,0.729230769230769,25,54,52,0.5
"22506","2021","GI","TP1","Wintmalt/DH130910","2",0.146315263454491,0.172593646277857,37,54,52,0.5
"22507","2021","GI","TP1","Wintmalt/DH130910","AllAlleles",0.57415737047606,0.577698874367304,62,54,52,0.5
"22508","2021","GI","TP1","Overall","0",0.485320167821225,0.620374878286271,79,176,53,0.5
"22509","2021","GI","TP1","Overall","2",0.531014314031015,0.422195869913101,98,176,53,0.5
"22510","2021","GI","TP1","Overall","AllAlleles",0.530197127504481,0.653739114627517,177,176,53,0.5
"22511","2021","GI","TP1","SY_Tepee/DH130910","0",0.541981724817664,0.664957264957265,26,59,53,0.5
"22512","2021","GI","TP1","SY_Tepee/DH130910","2",0.494703639654026,0.368105065666041,40,59,53,0.5
"22513","2021","GI","TP1","SY_Tepee/DH130910","AllAlleles",0.564565704979303,0.603632188706816,66,59,53,0.5
"22514","2021","GI","TP1","Scala/DH130910","0",0.539573423356264,0.616923076923077,25,60,53,0.5
"22515","2021","GI","TP1","Scala/DH130910","2",0.609681324173957,0.494017094017094,26,60,53,0.5
"22516","2021","GI","TP1","Scala/DH130910","AllAlleles",0.552737440656725,0.758280542986425,51,60,53,0.5
"22517","2021","GI","TP1","Wintmalt/DH130910","0",0.44615196506324,0.512315270935961,28,56,53,0.5
"22518","2021","GI","TP1","Wintmalt/DH130910","2",0.555967537562323,0.250733137829912,32,56,53,0.5
"22519","2021","GI","TP1","Wintmalt/DH130910","AllAlleles",0.578482502948891,0.55187552097805,60,56,53,0.5
"22520","2021","GI","TP1","Overall","0",0.281200320290865,0.398058783321941,76,176,54,0.5
"22521","2021","GI","TP1","Overall","2",0.401504311640231,0.373197437390798,101,176,54,0.5
"22522","2021","GI","TP1","Overall","AllAlleles",0.435721883177256,0.608024878378144,177,176,54,0.5
"22523","2021","GI","TP1","SY_Tepee/DH130910","0",0.482937383302071,0.470676691729323,20,73,54,0.5
"22524","2021","GI","TP1","SY_Tepee/DH130910","2",0.614151253296555,0.127565982404692,32,73,54,0.5
"22525","2021","GI","TP1","SY_Tepee/DH130910","AllAlleles",0.631333526562658,0.559207717920259,52,73,54,0.5
"22526","2021","GI","TP1","Scala/DH130910","0",0.335612016747315,0.485221674876847,29,48,54,0.5
"22527","2021","GI","TP1","Scala/DH130910","2",0.142223105204696,0.409931245225363,34,48,54,0.5
"22528","2021","GI","TP1","Scala/DH130910","AllAlleles",0.441204938478823,0.685867895545315,63,48,54,0.5
"22529","2021","GI","TP1","Wintmalt/DH130910","0",0.548315651829477,0.490842490842491,27,54,54,0.5
"22530","2021","GI","TP1","Wintmalt/DH130910","2",0.487236844039345,0.270028011204482,35,54,54,0.5
"22531","2021","GI","TP1","Wintmalt/DH130910","AllAlleles",0.584900507484534,0.523154793382186,62,54,54,0.5
"22532","2021","GI","TP1","Overall","0",0.497325678648099,0.431262495372084,74,176,55,0.5
"22533","2021","GI","TP1","Overall","2",0.340278133797901,0.308340289065589,103,176,55,0.5
"22534","2021","GI","TP1","Overall","AllAlleles",0.557593565460809,0.582888973528852,177,176,55,0.5
