"","year","trait","TP","Qsd1Train","Family","Qsd1","correlation","Spearman_Cor","n_test","n_train","fold","trainingProportion"
"16942","2021","GI","TP1",2,"Overall",2,0.106904443260453,0.192724238193594,138,70,20,70
"16943","2021","GI","TP1",2,"SY_Tepee/DH130910",0,0.181021206306317,0.162790697674419,43,32,20,70
"16944","2021","GI","TP1",2,"SY_Tepee/DH130910",2,0.349961748349171,-0.0368307322929172,50,32,20,70
"16945","2021","GI","TP1",2,"Scala/DH130910",0,-0.00657495619943557,0.146483704974271,54,20,20,70
"16946","2021","GI","TP1",2,"Scala/DH130910",2,0.11942777691856,0.0832147937411095,37,20,20,70
"16947","2021","GI","TP1",2,"Wintmalt/DH130910",0,-0.0404815319803084,-0.0725510204081633,49,17,20,70
"16948","2021","GI","TP1",2,"Wintmalt/DH130910",2,-0.109351908332633,-0.0261996877824472,51,17,20,70
"16949","2021","GI","TP1",2,"Overall",0,0.244820033345264,0.263181436958345,146,70,21,70
"16950","2021","GI","TP1",2,"Overall",2,0.292484296318139,0.200019178607633,138,70,21,70
"16951","2021","GI","TP1",2,"SY_Tepee/DH130910",0,0.362734815244118,0.264874660223497,43,27,21,70
"16952","2021","GI","TP1",2,"SY_Tepee/DH130910",2,0.188662072531378,0.0777056277056277,55,27,21,70
"16953","2021","GI","TP1",2,"Scala/DH130910",0,0.340596715934705,0.324718886983038,54,22,21,70
"16954","2021","GI","TP1",2,"Scala/DH130910",2,0.279237222187142,0.249299719887955,35,22,21,70
"16955","2021","GI","TP1",2,"Wintmalt/DH130910",0,0.214576395316353,0.208265306122449,49,21,21,70
"16956","2021","GI","TP1",2,"Wintmalt/DH130910",2,0.418074577980602,0.282682856316855,47,21,21,70
"16957","2021","GI","TP1",2,"Overall",0,0.174603364263577,0.224790568093085,146,70,22,70
"16958","2021","GI","TP1",2,"Overall",2,0.149612439248443,0.0451861179003853,138,70,22,70
"16959","2021","GI","TP1",2,"SY_Tepee/DH130910",0,0.316776020805131,0.306553911205074,43,24,22,70
"16960","2021","GI","TP1",2,"SY_Tepee/DH130910",2,-0.0654230697312096,-0.0896059552739242,58,24,22,70
"16961","2021","GI","TP1",2,"Scala/DH130910",0,0.222870762904143,0.214865637507147,54,20,22,70
"16962","2021","GI","TP1",2,"Scala/DH130910",2,0.289951655569959,0.240872451398767,37,20,22,70
"16963","2021","GI","TP1",2,"Wintmalt/DH130910",0,0.160399539038127,0.190102040816327,49,26,22,70
"16964","2021","GI","TP1",2,"Wintmalt/DH130910",2,0.186517597790209,-0.00591548154936343,42,26,22,70
"16965","2021","GI","TP1",2,"Overall",0,0.322557371535011,0.36814706988133,146,70,23,70
"16966","2021","GI","TP1",2,"Overall",2,0.351535261562159,0.387537572333773,138,70,23,70
"16967","2021","GI","TP1",2,"SY_Tepee/DH130910",0,0.360529077202334,0.276804590758079,43,28,23,70
"16968","2021","GI","TP1",2,"SY_Tepee/DH130910",2,0.253145044930601,0.203201829616924,54,28,23,70
"16969","2021","GI","TP1",2,"Scala/DH130910",0,0.207718191232684,0.29094720792834,54,18,23,70
"16970","2021","GI","TP1",2,"Scala/DH130910",2,0.449269040648589,0.332186234817814,39,18,23,70
"16971","2021","GI","TP1",2,"Wintmalt/DH130910",0,0.190587482314653,0.218163265306122,49,24,23,70
"16972","2021","GI","TP1",2,"Wintmalt/DH130910",2,0.243237573377577,0.208182106616438,44,24,23,70
"16973","2021","GI","TP1",2,"Overall",0,0.326708297740515,0.356027493661612,146,70,24,70
"16974","2021","GI","TP1",2,"Overall",2,0.233719858488508,0.293044223764057,138,70,24,70
"16975","2021","GI","TP1",2,"SY_Tepee/DH130910",0,0.387686257902718,0.368770764119601,43,27,24,70
"16976","2021","GI","TP1",2,"SY_Tepee/DH130910",2,0.20735636113898,0.304256854256854,55,27,24,70
"16977","2021","GI","TP1",2,"Scala/DH130910",0,0.307573636795885,0.286906803887936,54,19,24,70
"16978","2021","GI","TP1",2,"Scala/DH130910",2,0.0652047827316398,0.115001641317431,38,19,24,70
"16979","2021","GI","TP1",2,"Wintmalt/DH130910",0,0.170985501195479,0.207040816326531,49,23,24,70
"16980","2021","GI","TP1",2,"Wintmalt/DH130910",2,0.238598314032725,0.0692381172350974,45,23,24,70
"16981","2021","GI","TP1",2,"Overall",0,0.24913643836542,0.268271427607415,146,70,25,70
"16982","2021","GI","TP1",2,"Overall",2,0.187643471795678,0.254895111281588,138,70,25,70
"16983","2021","GI","TP1",2,"SY_Tepee/DH130910",0,0.280740664469305,0.227272727272727,43,25,25,70
"16984","2021","GI","TP1",2,"SY_Tepee/DH130910",2,0.186481048343911,0.201840808918849,57,25,25,70
"16985","2021","GI","TP1",2,"Scala/DH130910",0,0.226435333525866,0.268153230417381,54,22,25,70
"16986","2021","GI","TP1",2,"Scala/DH130910",2,0.0874959628260345,0.105322128851541,35,22,25,70
"16987","2021","GI","TP1",2,"Wintmalt/DH130910",0,0.123735144722803,0.101428571428571,49,22,25,70
"16988","2021","GI","TP1",2,"Wintmalt/DH130910",2,0.24775672716776,0.308622178364376,46,22,25,70
"16989","2021","GI","TP1",2,"Overall",0,0.312526474477217,0.347243403738444,146,70,26,70
"16990","2021","GI","TP1",2,"Overall",2,0.33971900792614,0.398715492854843,138,70,26,70
"16991","2021","GI","TP1",2,"SY_Tepee/DH130910",0,0.258909631188939,0.209302325581395,43,22,26,70
"16992","2021","GI","TP1",2,"SY_Tepee/DH130910",2,0.235904130933358,0.211003056404557,60,22,26,70
"16993","2021","GI","TP1",2,"Scala/DH130910",0,0.292695505639517,0.347817800647989,54,21,26,70
"16994","2021","GI","TP1",2,"Scala/DH130910",2,0.541041433776248,0.325096525096525,36,21,26,70
"16995","2021","GI","TP1",2,"Wintmalt/DH130910",0,0.0981546744804301,0.0929591836734694,49,27,26,70
"16996","2021","GI","TP1",2,"Wintmalt/DH130910",2,0.31270822073218,0.158885017421603,41,27,26,70
"16997","2021","GI","TP1",2,"Overall",0,0.24992134009251,0.253591431849074,146,70,27,70
"16998","2021","GI","TP1",2,"Overall",2,0.177201376977498,0.275754130250144,138,70,27,70
"16999","2021","GI","TP1",2,"SY_Tepee/DH130910",0,0.172545302602293,0.113258834189067,43,28,27,70
"17000","2021","GI","TP1",2,"SY_Tepee/DH130910",2,0.308896272681652,0.118505812845435,54,28,27,70
"17001","2021","GI","TP1",2,"Scala/DH130910",0,0.183319460437886,0.166533257099295,54,23,27,70
"17002","2021","GI","TP1",2,"Scala/DH130910",2,0.0995209001687494,0.160580595874714,34,23,27,70
"17003","2021","GI","TP1",2,"Wintmalt/DH130910",0,0.0780587615746949,0.0557142857142857,49,19,27,70
"17004","2021","GI","TP1",2,"Wintmalt/DH130910",2,0.0495208182036347,0.199857135568141,49,19,27,70
"17005","2021","GI","TP1",2,"Overall",0,0.294753765696791,0.316283150010122,146,70,28,70
"17006","2021","GI","TP1",2,"Overall",2,0.260995861559631,0.28691881969369,138,70,28,70
"17007","2021","GI","TP1",2,"SY_Tepee/DH130910",0,0.179204814730608,0.125339776502567,43,31,28,70
"17008","2021","GI","TP1",2,"SY_Tepee/DH130910",2,0.388785017874768,0.18868778280543,51,31,28,70
"17009","2021","GI","TP1",2,"Scala/DH130910",0,0.22556141718694,0.319382504288165,54,18,28,70
"17010","2021","GI","TP1",2,"Scala/DH130910",2,-0.0426520174218492,-0.00182186234817814,39,18,28,70
"17011","2021","GI","TP1",2,"Wintmalt/DH130910",0,0.115404740698755,0.101632653061224,49,21,28,70
"17012","2021","GI","TP1",2,"Wintmalt/DH130910",2,0.163319208815564,0.011448395490026,47,21,28,70
"17013","2021","GI","TP1",2,"Overall",0,0.215619106752218,0.228315001012214,146,70,29,70
"17014","2021","GI","TP1",2,"Overall",2,0.252942607572601,0.213110618201302,138,70,29,70
"17015","2021","GI","TP1",2,"SY_Tepee/DH130910",0,0.344603989101297,0.278616732105104,43,34,29,70
"17016","2021","GI","TP1",2,"SY_Tepee/DH130910",2,0.242610037201616,0.104754667824577,48,34,29,70
"17017","2021","GI","TP1",2,"Scala/DH130910",0,0.168506647974529,0.166609491137793,54,14,29,70
"17018","2021","GI","TP1",2,"Scala/DH130910",2,0.205078115038178,0.181516158260344,43,14,29,70
"17019","2021","GI","TP1",2,"Wintmalt/DH130910",0,0.2494105137735,0.18030612244898,49,22,29,70
"17020","2021","GI","TP1",2,"Wintmalt/DH130910",2,0.256413148241606,0.188843319341073,46,22,29,70
"17021","2021","GI","TP1",2,"Overall",0,0.239002879209651,0.238984701107651,146,70,30,70
"17022","2021","GI","TP1",2,"Overall",2,0.323651347057182,0.286349984075111,138,70,30,70
"17023","2021","GI","TP1",2,"SY_Tepee/DH130910",0,0.23430463422501,0.161582603443069,43,37,30,70
"17024","2021","GI","TP1",2,"SY_Tepee/DH130910",2,0.169537056713505,-0.0459815546772068,45,37,30,70
"17025","2021","GI","TP1",2,"Scala/DH130910",0,0.222090473478385,0.215018105584143,54,11,30,70
"17026","2021","GI","TP1",2,"Scala/DH130910",2,0.282706332281028,0.274745605920444,46,11,30,70
"17027","2021","GI","TP1",2,"Wintmalt/DH130910",0,0.23385656341967,0.227040816326531,49,22,30,70
"17028","2021","GI","TP1",2,"Wintmalt/DH130910",2,0.393628612039828,0.29134416739622,46,22,30,70
"17029","2021","GI","TP1",2,"Overall",0,0.272983825356994,0.279072233522601,146,70,31,70
"17030","2021","GI","TP1",2,"Overall",2,0.190636471084086,0.200258682591112,138,70,31,70
"17031","2021","GI","TP1",2,"SY_Tepee/DH130910",0,0.166468353243974,0.193597100573845,43,26,31,70
"17032","2021","GI","TP1",2,"SY_Tepee/DH130910",2,0.276875593126673,0.0110047846889952,56,26,31,70
"17033","2021","GI","TP1",2,"Scala/DH130910",0,0.234619536731325,0.283857442348008,54,20,31,70
"17034","2021","GI","TP1",2,"Scala/DH130910",2,0.152434763071732,0.243717401612138,37,20,31,70
"17035","2021","GI","TP1",2,"Wintmalt/DH130910",0,0.161459667988483,0.186224489795918,49,24,31,70
"17036","2021","GI","TP1",2,"Wintmalt/DH130910",2,0.203232651364865,0.188096832281406,44,24,31,70
"17037","2021","GI","TP1",2,"Overall",0,0.230499048178526,0.282430856140283,146,70,32,70
"17038","2021","GI","TP1",2,"Overall",2,0.312740086353362,0.310658841499465,138,70,32,70
"17039","2021","GI","TP1",2,"SY_Tepee/DH130910",0,0.311520512434271,0.292358803986711,43,30,32,70
"17040","2021","GI","TP1",2,"SY_Tepee/DH130910",2,-0.000366708296673941,0.0775207034918467,52,30,32,70
"17041","2021","GI","TP1",2,"Scala/DH130910",0,0.378093647028742,0.418486754335811,54,22,32,70
"17042","2021","GI","TP1",2,"Scala/DH130910",2,0.381304778007246,0.24453781512605,35,22,32,70
"17043","2021","GI","TP1",2,"Wintmalt/DH130910",0,0.145053508110762,0.143673469387755,49,18,32,70
"17044","2021","GI","TP1",2,"Wintmalt/DH130910",2,0.323262065233636,0.320968090562877,50,18,32,70
"17045","2021","GI","TP1",2,"Overall",0,0.32101076877287,0.362960677894209,146,70,33,70
"17046","2021","GI","TP1",2,"Overall",2,0.401917113055308,0.387668155291926,138,70,33,70
"17047","2021","GI","TP1",2,"SY_Tepee/DH130910",0,0.33656006453731,0.301268498942918,43,29,33,70
"17048","2021","GI","TP1",2,"SY_Tepee/DH130910",2,0.331316505613963,0.204966940815997,53,29,33,70
"17049","2021","GI","TP1",2,"Scala/DH130910",0,0.300958157705439,0.302992186011054,54,18,33,70
"17050","2021","GI","TP1",2,"Scala/DH130910",2,0.42812855322213,0.403036437246964,39,18,33,70
"17051","2021","GI","TP1",2,"Wintmalt/DH130910",0,0.242761325209113,0.291326530612245,49,23,33,70
"17052","2021","GI","TP1",2,"Wintmalt/DH130910",2,0.390916590985608,0.354766453653073,45,23,33,70
"17053","2021","GI","TP1",2,"Overall",0,0.394967980498982,0.383578996076466,146,70,34,70
"17054","2021","GI","TP1",2,"Overall",2,0.264280633374932,0.28059640835337,138,70,34,70
"17055","2021","GI","TP1",2,"SY_Tepee/DH130910",0,-0.0180177364579856,0.00347327091513138,43,26,34,70
"17056","2021","GI","TP1",2,"SY_Tepee/DH130910",2,0.126282386897152,0.138277511961722,56,26,34,70
"17057","2021","GI","TP1",2,"Scala/DH130910",0,0.35878877206175,0.330970078139889,54,20,34,70
"17058","2021","GI","TP1",2,"Scala/DH130910",2,0.24734352362167,0.258179231863442,37,20,34,70
"17059","2021","GI","TP1",2,"Wintmalt/DH130910",0,0.420635930558655,0.480612244897959,49,23,34,70
"17060","2021","GI","TP1",2,"Wintmalt/DH130910",2,0.291070775944333,0.100991468811993,45,23,34,70
"17061","2021","GI","TP1",2,"Overall",0,0.329973439039067,0.312627611271244,146,70,35,70
"17062","2021","GI","TP1",2,"Overall",2,0.309986898160945,0.262123619825201,138,70,35,70
"17063","2021","GI","TP1",2,"SY_Tepee/DH130910",0,0.234472392523097,0.221685291452733,43,27,35,70
"17064","2021","GI","TP1",2,"SY_Tepee/DH130910",2,0.24176014080123,0.0637806637806638,55,27,35,70
"17065","2021","GI","TP1",2,"Scala/DH130910",0,0.390736198890781,0.381132075471698,54,26,35,70
"17066","2021","GI","TP1",2,"Scala/DH130910",2,0.181482201059628,0.0915322580645161,31,26,35,70
"17067","2021","GI","TP1",2,"Wintmalt/DH130910",0,0.42758453484388,0.379387755102041,49,16,35,70
"17068","2021","GI","TP1",2,"Wintmalt/DH130910",2,0.371163612492461,0.185528281750267,52,16,35,70
"17069","2021","GI","TP1",2,"Overall",0,0.303564719858186,0.293979736438742,146,70,36,70
"17070","2021","GI","TP1",2,"Overall",2,0.22527283612739,0.342559222445561,138,70,36,70
"17071","2021","GI","TP1",2,"SY_Tepee/DH130910",0,0.285864693828644,0.297946239806705,43,27,36,70
"17072","2021","GI","TP1",2,"SY_Tepee/DH130910",2,0.181110089089958,0.0993506493506493,55,27,36,70
"17073","2021","GI","TP1",2,"Scala/DH130910",0,0.138565864816055,0.187726319801791,54,19,36,70
"17074","2021","GI","TP1",2,"Scala/DH130910",2,0.170452572596592,0.169055695371485,38,19,36,70
"17075","2021","GI","TP1",2,"Wintmalt/DH130910",0,0.172704027034866,0.146428571428571,49,23,36,70
"17076","2021","GI","TP1",2,"Wintmalt/DH130910",2,0.231551236166722,0.404427023507386,45,23,36,70
"17077","2021","GI","TP1",2,"Overall",0,0.292885951504205,0.337649542575651,146,70,37,70
"17078","2021","GI","TP1",2,"Overall",2,0.271477236049293,0.342450021461775,138,70,37,70
"17079","2021","GI","TP1",2,"SY_Tepee/DH130910",0,0.411572297641706,0.35563273935367,43,34,37,70
"17080","2021","GI","TP1",2,"SY_Tepee/DH130910",2,0.175683370664172,0.187798523664785,48,34,37,70
"17081","2021","GI","TP1",2,"Scala/DH130910",0,0.276794092070274,0.28629693157995,54,14,37,70
"17082","2021","GI","TP1",2,"Scala/DH130910",2,0.354338763808367,0.275596496526729,43,14,37,70
"17083","2021","GI","TP1",2,"Wintmalt/DH130910",0,0.100862630703844,0.127857142857143,49,22,37,70
"17084","2021","GI","TP1",2,"Wintmalt/DH130910",2,0.353239337894247,0.282965338596275,46,22,37,70
"17085","2021","GI","TP1",2,"Overall",0,0.327946299948183,0.291596695362132,146,70,38,70
"17086","2021","GI","TP1",2,"Overall",2,0.202607881309935,0.341736892935667,138,70,38,70
"17087","2021","GI","TP1",2,"SY_Tepee/DH130910",0,0.0294029912472205,0.0433403805496829,43,29,38,70
"17088","2021","GI","TP1",2,"SY_Tepee/DH130910",2,0.185022196617491,0.209159812933398,53,29,38,70
"17089","2021","GI","TP1",2,"Scala/DH130910",0,0.152667868273025,0.149609300552697,54,14,38,70
"17090","2021","GI","TP1",2,"Scala/DH130910",2,0.177430488179249,0.310329205678043,43,14,38,70
"17091","2021","GI","TP1",2,"Wintmalt/DH130910",0,0.455330351990444,0.489897959183673,49,27,38,70
"17092","2021","GI","TP1",2,"Wintmalt/DH130910",2,0.214096252922926,0.137630662020906,41,27,38,70
"17093","2021","GI","TP1",2,"Overall",0,0.303797468552838,0.288349898296588,146,70,39,70
"17094","2021","GI","TP1",2,"Overall",2,0.14859153457727,0.282561890823742,138,70,39,70
"17095","2021","GI","TP1",2,"SY_Tepee/DH130910",0,0.167947272122114,0.145726366656599,43,21,39,70
"17096","2021","GI","TP1",2,"SY_Tepee/DH130910",2,0.408697215006552,0.0715494447382337,61,21,39,70
"17097","2021","GI","TP1",2,"Scala/DH130910",0,0.355567294112269,0.318391461787688,54,20,39,70
"17098","2021","GI","TP1",2,"Scala/DH130910",2,0.0911807334039485,0.363442389758179,37,20,39,70
"17099","2021","GI","TP1",2,"Wintmalt/DH130910",0,0.469841079162637,0.502959183673469,49,28,39,70
"17100","2021","GI","TP1",2,"Wintmalt/DH130910",2,0.104359662347911,0.150844277673546,40,28,39,70
"17101","2021","GI","TP1",2,"Overall",0,0.380571993865724,0.379530139878342,146,70,40,70
"17102","2021","GI","TP1",2,"Overall",2,0.27381734842884,0.302676551237588,138,70,40,70
"17103","2021","GI","TP1",2,"SY_Tepee/DH130910",0,0.382717874104505,0.334189066747206,43,26,40,70
"17104","2021","GI","TP1",2,"SY_Tepee/DH130910",2,0.454524396354104,0.119275461380725,56,26,40,70
"17105","2021","GI","TP1",2,"Scala/DH130910",0,0.437761518366881,0.398818372403278,54,25,40,70
"17106","2021","GI","TP1",2,"Scala/DH130910",2,0.183221634401474,0.317448680351906,32,25,40,70
"17107","2021","GI","TP1",2,"Wintmalt/DH130910",0,0.406121295867691,0.393265306122449,49,19,40,70
"17108","2021","GI","TP1",2,"Wintmalt/DH130910",2,0.185616564717283,0.243571428571429,49,19,40,70
"17109","2021","GI","TP1",2,"Overall",0,0.32602978503432,0.328171363018519,146,70,41,70
"17110","2021","GI","TP1",2,"Overall",2,0.220736700575724,0.285890741548304,138,70,41,70
"17111","2021","GI","TP1",2,"SY_Tepee/DH130910",0,0.206205648097831,0.209755360918152,43,28,41,70
"17112","2021","GI","TP1",2,"SY_Tepee/DH130910",2,0.219045409521932,0.0380789022298456,54,28,41,70
"17113","2021","GI","TP1",2,"Scala/DH130910",0,0.0904146658056238,0.223861254049933,54,18,41,70
"17114","2021","GI","TP1",2,"Scala/DH130910",2,0.277686253019872,0.168825910931174,39,18,41,70
"17115","2021","GI","TP1",2,"Wintmalt/DH130910",0,0.332500413321053,0.292040816326531,49,24,41,70
"17116","2021","GI","TP1",2,"Wintmalt/DH130910",2,0.141155652565379,0.0811839323467231,44,24,41,70
"17117","2021","GI","TP1",2,"Overall",0,0.356371200217927,0.374274338927824,146,70,42,70
"17118","2021","GI","TP1",2,"Overall",2,0.32575640233175,0.228083614067641,138,70,42,70
"17119","2021","GI","TP1",2,"SY_Tepee/DH130910",0,0.424556272912232,0.382210812443371,43,30,42,70
"17120","2021","GI","TP1",2,"SY_Tepee/DH130910",2,0.49997399917494,0.123794074959447,52,30,42,70
"17121","2021","GI","TP1",2,"Scala/DH130910",0,0.277322522362083,0.342481417953116,54,17,42,70
"17122","2021","GI","TP1",2,"Scala/DH130910",2,0.00679428158711641,0.0774859287054409,40,17,42,70
"17123","2021","GI","TP1",2,"Wintmalt/DH130910",0,0.231530867523235,0.220204081632653,49,23,42,70
"17124","2021","GI","TP1",2,"Wintmalt/DH130910",2,0.323052944662097,0.205803880344857,45,23,42,70
"17125","2021","GI","TP1",2,"Overall",0,0.330650259926168,0.389378500573588,146,70,43,70
"17126","2021","GI","TP1",2,"Overall",2,0.293794615628413,0.244725324151976,138,70,43,70
"17127","2021","GI","TP1",2,"SY_Tepee/DH130910",0,0.367145151290764,0.340531561461794,43,27,43,70
"17128","2021","GI","TP1",2,"SY_Tepee/DH130910",2,0.160434891626319,0.0236652236652237,55,27,43,70
"17129","2021","GI","TP1",2,"Scala/DH130910",0,0.368018990580048,0.397751095864303,54,16,43,70
"17130","2021","GI","TP1",2,"Scala/DH130910",2,0.49318575261778,0.351742160278746,41,16,43,70
"17131","2021","GI","TP1",2,"Wintmalt/DH130910",0,0.26366919520377,0.281020408163265,49,27,43,70
"17132","2021","GI","TP1",2,"Wintmalt/DH130910",2,0.139422464764278,0.129790940766551,41,27,43,70
"17133","2021","GI","TP1",2,"Overall",0,0.28853877942178,0.322622502000328,146,70,44,70
"17134","2021","GI","TP1",2,"Overall",2,0.281823691931685,0.297900515653002,138,70,44,70
"17135","2021","GI","TP1",2,"SY_Tepee/DH130910",0,0.364709236752663,0.284355179704017,43,27,44,70
"17136","2021","GI","TP1",2,"SY_Tepee/DH130910",2,0.210255886278311,0.174170274170274,55,27,44,70
"17137","2021","GI","TP1",2,"Scala/DH130910",0,0.268959350305015,0.289651229273871,54,20,44,70
"17138","2021","GI","TP1",2,"Scala/DH130910",2,0.41267181347304,0.183973447131342,37,20,44,70
"17139","2021","GI","TP1",2,"Wintmalt/DH130910",0,0.0729897474283036,0.105102040816327,49,23,44,70
"17140","2021","GI","TP1",2,"Wintmalt/DH130910",2,0.152486333857851,0.0206199150281498,45,23,44,70
"17141","2021","GI","TP1",2,"Overall",0,0.329134798561908,0.319267735436168,146,70,45,70
"17142","2021","GI","TP1",2,"Overall",2,0.298331889605479,0.367459000111875,138,70,45,70
"17143","2021","GI","TP1",2,"SY_Tepee/DH130910",0,0.309609161292928,0.321202053760193,43,28,45,70
"17144","2021","GI","TP1",2,"SY_Tepee/DH130910",2,0.40111153734512,0.273108442919764,54,28,45,70
"17145","2021","GI","TP1",2,"Scala/DH130910",0,0.186980383828887,0.236668572517629,54,17,45,70
"17146","2021","GI","TP1",2,"Scala/DH130910",2,0.27617857424057,0.24390243902439,40,17,45,70
"17147","2021","GI","TP1",2,"Wintmalt/DH130910",0,0.237688808941406,0.202448979591837,49,25,45,70
"17148","2021","GI","TP1",2,"Wintmalt/DH130910",2,0.189821141550714,0.166414980368469,43,25,45,70
"17149","2021","GI","TP1",2,"Overall",0,0.244692796968389,0.300349936857124,146,70,46,70
"17150","2021","GI","TP1",2,"Overall",2,0.290968662922693,0.136855191403516,138,70,46,70
"17151","2021","GI","TP1",2,"SY_Tepee/DH130910",0,0.355028830691434,0.285110238598611,43,24,46,70
"17152","2021","GI","TP1",2,"SY_Tepee/DH130910",2,-0.00535749378476899,-0.0154111169214679,58,24,46,70
"17153","2021","GI","TP1",2,"Scala/DH130910",0,0.279436274537141,0.308404802744425,54,25,46,70
"17154","2021","GI","TP1",2,"Scala/DH130910",2,0.314361025008349,0.42375366568915,32,25,46,70
"17155","2021","GI","TP1",2,"Wintmalt/DH130910",0,0.439249262832112,0.443265306122449,49,21,46,70
"17156","2021","GI","TP1",2,"Wintmalt/DH130910",2,0.434074949416115,0.135179671069179,47,21,46,70
"17157","2021","GI","TP1",2,"Overall",0,0.269335377536219,0.258064453934621,146,70,47,70
"17158","2021","GI","TP1",2,"Overall",2,0.13210619594774,0.125503295177923,138,70,47,70
"17159","2021","GI","TP1",2,"SY_Tepee/DH130910",0,0.256761812179204,0.266837813349441,43,24,47,70
"17160","2021","GI","TP1",2,"SY_Tepee/DH130910",2,0.29670968977203,-0.00587529607185703,58,24,47,70
"17161","2021","GI","TP1",2,"Scala/DH130910",0,0.260588085588692,0.279512102153612,54,19,47,70
"17162","2021","GI","TP1",2,"Scala/DH130910",2,-0.160020877426164,-0.0788926578400263,38,19,47,70
"17163","2021","GI","TP1",2,"Wintmalt/DH130910",0,0.0644681530686135,0.0629591836734694,49,27,47,70
"17164","2021","GI","TP1",2,"Wintmalt/DH130910",2,0.0891021462975916,0.0304020210227838,41,27,47,70
"17165","2021","GI","TP1",2,"Overall",0,0.273380367592854,0.2853228962818,146,70,48,70
"17166","2021","GI","TP1",2,"Overall",2,0.24590476840692,0.315293306452902,138,70,48,70
"17167","2021","GI","TP1",2,"SY_Tepee/DH130910",0,0.325371485544888,0.282543038356992,43,25,48,70
"17168","2021","GI","TP1",2,"SY_Tepee/DH130910",2,0.265330863863329,0.192766398755509,57,25,48,70
"17169","2021","GI","TP1",2,"Scala/DH130910",0,0.121337836997977,0.192300362111683,54,22,48,70
"17170","2021","GI","TP1",2,"Scala/DH130910",2,0.00629585555152684,0.120728291316527,35,22,48,70
"17171","2021","GI","TP1",2,"Wintmalt/DH130910",0,0.078670762475498,0.0652040816326531,49,23,48,70
"17172","2021","GI","TP1",2,"Wintmalt/DH130910",2,0.290254761826485,0.19038208168643,45,23,48,70
"17173","2021","GI","TP1",2,"Overall",0,0.362780474889141,0.309724002969161,146,70,49,70
"17174","2021","GI","TP1",2,"Overall",2,0.221712529042376,0.250641283960815,138,70,49,70
"17175","2021","GI","TP1",2,"SY_Tepee/DH130910",0,-0.233190058943659,-0.132135306553911,43,27,49,70
"17176","2021","GI","TP1",2,"SY_Tepee/DH130910",2,0.106021086831335,-0.0658730158730159,55,27,49,70
"17177","2021","GI","TP1",2,"Scala/DH130910",0,0.237066570063484,0.238117019249095,54,21,49,70
"17178","2021","GI","TP1",2,"Scala/DH130910",2,0.0478255717649661,0.107335907335907,36,21,49,70
"17179","2021","GI","TP1",2,"Wintmalt/DH130910",0,0.542411535270649,0.528979591836735,49,22,49,70
"17180","2021","GI","TP1",2,"Wintmalt/DH130910",2,0.259944357240528,0.184279503001674,46,22,49,70
"17181","2021","GI","TP1",2,"Overall",0,0.224966415086163,0.311759999228789,146,70,50,70
"17182","2021","GI","TP1",2,"Overall",2,0.269920219523954,0.161454010778927,138,70,50,70
"17183","2021","GI","TP1",2,"SY_Tepee/DH130910",0,0.254751894524889,0.252189670794322,43,23,50,70
"17184","2021","GI","TP1",2,"SY_Tepee/DH130910",2,0.0104248721177725,0.0318527177089421,59,23,50,70
"17185","2021","GI","TP1",2,"Scala/DH130910",0,0.439374290137988,0.416885839527349,54,21,50,70
"17186","2021","GI","TP1",2,"Scala/DH130910",2,0.170529656046786,0.156241956241956,36,21,50,70
"17187","2021","GI","TP1",2,"Wintmalt/DH130910",0,0.295364800220922,0.368469387755102,49,25,50,70
"17188","2021","GI","TP1",2,"Wintmalt/DH130910",2,0.470967764452962,0.296447313987847,43,25,50,70
"17189","2021","GI","TP1",2,"Overall",0,0.279365978184934,0.318554365534594,146,70,51,70
"17190","2021","GI","TP1",2,"Overall",2,0.252027026635664,0.32166141348481,138,70,51,70
"17191","2021","GI","TP1",2,"SY_Tepee/DH130910",0,0.229406227812029,0.250528541226216,43,23,51,70
"17192","2021","GI","TP1",2,"SY_Tepee/DH130910",2,0.174110698991236,0.189070718877849,59,23,51,70
"17193","2021","GI","TP1",2,"Scala/DH130910",0,0.311325880960516,0.272803506765771,54,17,51,70
"17194","2021","GI","TP1",2,"Scala/DH130910",2,0.20534409246406,0.33639774859287,40,17,51,70
"17195","2021","GI","TP1",2,"Wintmalt/DH130910",0,0.324536300519835,0.392448979591837,49,30,51,70
"17196","2021","GI","TP1",2,"Wintmalt/DH130910",2,0.275260365387668,0.233736390348212,38,30,51,70
"17197","2021","GI","TP1",2,"Overall",0,0.374503321938194,0.360442674944328,146,70,52,70
"17198","2021","GI","TP1",2,"Overall",2,0.23312479556741,0.31948592198873,138,70,52,70
"17199","2021","GI","TP1",2,"SY_Tepee/DH130910",0,-0.0481809292291177,0.00483237692540018,43,25,52,70
"17200","2021","GI","TP1",2,"SY_Tepee/DH130910",2,0.177666529967964,0.108698470313715,57,25,52,70
"17201","2021","GI","TP1",2,"Scala/DH130910",0,0.313021215681154,0.390966266437965,54,18,52,70
"17202","2021","GI","TP1",2,"Scala/DH130910",2,0.0834354980106332,-0.00101214574898785,39,18,52,70
"17203","2021","GI","TP1",2,"Wintmalt/DH130910",0,0.462281242270887,0.462551020408163,49,26,52,70
"17204","2021","GI","TP1",2,"Wintmalt/DH130910",2,0.317616348101368,0.315397082658023,42,26,52,70
